Invoice ID,Customer type,Date,Time,Branch,City,Payment,Gender,Product line,cogs,gross income,Quantity,Rating,Tax 5%,Total,Unit price
501-61-1753,Normal,03/01/2019 00:00,1899-12-30 20:24:00,B,Mandalay,Ewallet,Female,Home and lifestyle,378.9,18.945,6,9.8,18.945,397.845,63.15
502-05-1910,Normal,25/02/2019 00:00,1899-12-30 20:35:00,A,Yangon,Credit card,Male,Health and beauty,195.54,9.777,3,6.3,9.777,205.317,65.18
503-07-0930,Member,23/02/2019 00:00,1899-12-30 19:49:00,C,Naypyitaw,Credit card,Male,Sports and travel,408.73,20.4365,7,8.2,20.4365,429.1665,58.39
503-21-4385,Member,21/02/2019 00:00,1899-12-30 12:40:00,B,Mandalay,Ewallet,Male,Health and beauty,119.73,5.9865,3,9.3,5.9865,125.7165,39.91
504-35-8843,Normal,02/01/2019 00:00,1899-12-30 16:57:00,A,Yangon,Cash,Male,Sports and travel,42.47,2.1235,1,5.7,2.1235,44.5935,42.47
505-02-0892,Member,25/02/2019 00:00,1899-12-30 14:12:00,B,Mandalay,Ewallet,Male,Health and beauty,340.56,17.028,8,5.6,17.028,357.588,42.57
509-10-0516,Normal,09/02/2019 00:00,1899-12-30 12:02:00,B,Mandalay,Ewallet,Male,Home and lifestyle,183.88,9.194,4,5.1,9.194,193.074,45.97
509-29-3912,Member,20/03/2019 00:00,1899-12-30 12:24:00,A,Yangon,Ewallet,Female,Sports and travel,348.48,17.424,9,4.2,17.424,365.904,38.72
510-09-5628,Member,15/03/2019 00:00,1899-12-30 18:20:00,A,Yangon,Credit card,Female,Fashion accessories,196.6,9.83,10,7.2,9.83,206.43,19.66
510-79-0415,Member,24/01/2019 00:00,1899-12-30 19:20:00,B,Mandalay,Ewallet,Female,Sports and travel,138.48,6.924,6,4.9,6.924,145.404,23.08
510-95-6347,Member,05/03/2019 00:00,1899-12-30 18:17:00,B,Mandalay,Ewallet,Female,Food and beverages,145.56,7.278,3,4,7.278,152.838,48.52
511-54-3087,Normal,25/02/2019 00:00,1899-12-30 16:36:00,B,Mandalay,Credit card,Male,Sports and travel,88.45,4.4225,1,9.5,4.4225,92.8725,88.45
512-91-0811,Normal,06/02/2019 00:00,1899-12-30 20:05:00,C,Naypyitaw,Credit card,Male,Health and beauty,89.75,4.4875,1,6.6,4.4875,94.2375,89.75
512-98-1403,Member,21/03/2019 00:00,1899-12-30 10:40:00,A,Yangon,Ewallet,Female,Electronic accessories,79.44,3.972,3,4.7,3.972,83.412,26.48
514-37-2845,Normal,20/03/2019 00:00,1899-12-30 13:02:00,B,Mandalay,Cash,Male,Fashion accessories,198.5,9.925,2,9,9.925,208.425,99.25
516-77-6464,Member,24/02/2019 00:00,1899-12-30 13:08:00,C,Naypyitaw,Ewallet,Female,Health and beauty,50.8,2.54,5,4.1,2.54,53.34,10.16
518-17-2983,Normal,04/02/2019 00:00,1899-12-30 15:44:00,A,Yangon,Ewallet,Female,Fashion accessories,194.52,9.726,4,7.6,9.726,204.246,48.63
518-71-6847,Member,26/02/2019 00:00,1899-12-30 15:10:00,B,Mandalay,Ewallet,Male,Food and beverages,159.6,7.98,6,4.9,7.98,167.58,26.6
521-18-7827,Member,22/01/2019 00:00,1899-12-30 20:46:00,C,Naypyitaw,Credit card,Male,Home and lifestyle,196.95,9.8475,5,8.7,9.8475,206.7975,39.39
522-57-8364,Member,31/01/2019 00:00,1899-12-30 10:00:00,A,Yangon,Ewallet,Male,Fashion accessories,410.72,20.536,8,7.6,20.536,431.256,51.34
523-38-0215,Normal,06/03/2019 00:00,1899-12-30 13:29:00,C,Naypyitaw,Credit card,Male,Home and lifestyle,37,1.85,1,7.9,1.85,38.85,37
525-09-8450,Normal,31/01/2019 00:00,1899-12-30 15:12:00,B,Mandalay,Credit card,Male,Electronic accessories,721.3,36.065,10,4.2,36.065,757.365,72.13
525-88-7307,Member,31/01/2019 00:00,1899-12-30 13:19:00,B,Mandalay,Cash,Male,Sports and travel,75.82,3.791,1,5.8,3.791,79.611,75.82
526-86-8552,Member,07/01/2019 00:00,1899-12-30 17:36:00,C,Naypyitaw,Cash,Female,Home and lifestyle,218.2,10.91,10,7.1,10.91,229.11,21.82
527-09-6272,Member,21/03/2019 00:00,1899-12-30 10:17:00,A,Yangon,Credit card,Female,Electronic accessories,142.25,7.1125,5,9.1,7.1125,149.3625,28.45
528-14-9470,Member,14/02/2019 00:00,1899-12-30 14:42:00,A,Yangon,Ewallet,Male,Health and beauty,91.3,4.565,1,9.2,4.565,95.865,91.3
528-87-5606,Member,12/02/2019 00:00,1899-12-30 19:43:00,B,Mandalay,Cash,Female,Electronic accessories,39.48,1.974,1,6.5,1.974,41.454,39.48
529-56-3974,Member,09/03/2019 00:00,1899-12-30 17:03:00,B,Mandalay,Cash,Male,Electronic accessories,102.04,5.102,4,6.8,5.102,107.142,25.51
530-90-9855,Member,01/01/2019 00:00,1899-12-30 14:47:00,A,Yangon,Cash,Male,Home and lifestyle,380.72,19.036,8,5.7,19.036,399.756,47.59
531-56-4728,Normal,11/02/2019 00:00,1899-12-30 15:29:00,A,Yangon,Cash,Male,Home and lifestyle,240.24,12.012,3,5.4,12.012,252.252,80.08
531-80-1784,Normal,28/03/2019 00:00,1899-12-30 17:38:00,A,Yangon,Cash,Male,Electronic accessories,182.14,9.107,7,5.1,9.107,191.247,26.02
532-59-7201,Member,31/01/2019 00:00,1899-12-30 14:04:00,B,Mandalay,Cash,Male,Sports and travel,479.58,23.979,6,5.5,23.979,503.559,79.93
533-33-5337,Normal,07/02/2019 00:00,1899-12-30 20:24:00,B,Mandalay,Cash,Male,Electronic accessories,793.9,39.695,10,6.2,39.695,833.595,79.39
533-66-5566,Normal,12/01/2019 00:00,1899-12-30 11:42:00,B,Mandalay,Cash,Female,Home and lifestyle,357.49,17.8745,7,7,17.8745,375.3645,51.07
534-01-4457,Normal,27/01/2019 00:00,1899-12-30 14:36:00,A,Yangon,Credit card,Male,Food and beverages,490.26,24.513,6,8,24.513,514.773,81.71
534-53-3526,Normal,11/02/2019 00:00,1899-12-30 16:06:00,A,Yangon,Ewallet,Female,Sports and travel,379.04,18.952,4,7.8,18.952,397.992,94.76
537-72-0426,Member,20/03/2019 00:00,1899-12-30 16:28:00,C,Naypyitaw,Cash,Male,Fashion accessories,709.9,35.495,10,5.7,35.495,745.395,70.99
538-22-0304,Normal,24/03/2019 00:00,1899-12-30 18:27:00,C,Naypyitaw,Cash,Male,Electronic accessories,649.5,32.475,10,5.2,32.475,681.975,64.95
539-21-7227,Normal,26/01/2019 00:00,1899-12-30 17:45:00,B,Mandalay,Cash,Female,Sports and travel,257.7,12.885,5,4.2,12.885,270.585,51.54
540-11-4336,Normal,11/01/2019 00:00,1899-12-30 16:49:00,A,Yangon,Credit card,Male,Food and beverages,224.46,11.223,9,5.6,11.223,235.683,24.94
541-08-3113,Normal,02/02/2019 00:00,1899-12-30 20:29:00,C,Naypyitaw,Cash,Male,Food and beverages,527.76,26.388,8,8.4,26.388,554.148,65.97
541-48-8554,Normal,07/01/2019 00:00,1899-12-30 12:08:00,A,Yangon,Credit card,Male,Sports and travel,548.55,27.4275,9,6,27.4275,575.9775,60.95
541-89-9860,Member,15/02/2019 00:00,1899-12-30 12:31:00,C,Naypyitaw,Cash,Female,Fashion accessories,241.44,12.072,3,8.1,12.072,253.512,80.48
542-41-0513,Member,15/03/2019 00:00,1899-12-30 11:57:00,B,Mandalay,Cash,Female,Electronic accessories,229.96,11.498,4,6.6,11.498,241.458,57.49
544-32-5024,Member,28/03/2019 00:00,1899-12-30 19:16:00,C,Naypyitaw,Credit card,Female,Food and beverages,199.16,9.958,4,6.4,9.958,209.118,49.79
544-55-9589,Member,28/01/2019 00:00,1899-12-30 11:51:00,B,Mandalay,Cash,Female,Electronic accessories,214.3,10.715,10,6.2,10.715,225.015,21.43
545-07-8534,Normal,14/02/2019 00:00,1899-12-30 12:42:00,C,Naypyitaw,Ewallet,Female,Health and beauty,116.64,5.832,2,6,5.832,122.472,58.32
545-46-3100,Member,12/03/2019 00:00,1899-12-30 13:52:00,B,Mandalay,Credit card,Female,Electronic accessories,31.77,1.5885,3,8.7,1.5885,33.3585,10.59
546-80-2899,Member,20/02/2019 00:00,1899-12-30 15:29:00,A,Yangon,Ewallet,Male,Home and lifestyle,75.38,3.769,2,9.5,3.769,79.149,37.69
548-46-9322,Normal,20/02/2019 00:00,1899-12-30 15:24:00,B,Mandalay,Credit card,Male,Food and beverages,399,19.95,10,5.9,19.95,418.95,39.9
548-48-3156,Member,19/03/2019 00:00,1899-12-30 13:37:00,A,Yangon,Cash,Female,Food and beverages,166.68,8.334,2,7.6,8.334,175.014,83.34
549-03-9315,Normal,12/02/2019 00:00,1899-12-30 12:58:00,B,Mandalay,Ewallet,Male,Fashion accessories,758.96,37.948,8,8.7,37.948,796.908,94.87
549-23-9016,Member,13/02/2019 00:00,1899-12-30 18:15:00,C,Naypyitaw,Credit card,Female,Food and beverages,29.74,1.487,2,8.9,1.487,31.227,14.87
549-59-1358,Member,02/03/2019 00:00,1899-12-30 17:36:00,A,Yangon,Ewallet,Male,Sports and travel,265.89,13.2945,3,6,13.2945,279.1845,88.63
549-84-7482,Normal,08/02/2019 00:00,1899-12-30 11:15:00,B,Mandalay,Ewallet,Female,Sports and travel,812.52,40.626,9,7.2,40.626,853.146,90.28
549-96-4200,Member,08/03/2019 00:00,1899-12-30 20:15:00,C,Naypyitaw,Ewallet,Male,Food and beverages,68.16,3.408,4,7,3.408,71.568,17.04
550-84-8664,Normal,22/03/2019 00:00,1899-12-30 14:33:00,A,Yangon,Credit card,Male,Sports and travel,429.55,21.4775,5,8.6,21.4775,451.0275,85.91
551-21-3069,Normal,01/02/2019 00:00,1899-12-30 11:27:00,C,Naypyitaw,Cash,Female,Electronic accessories,207.63,10.3815,9,4.9,10.3815,218.0115,23.07
552-44-5977,Member,03/01/2019 00:00,1899-12-30 19:08:00,B,Mandalay,Credit card,Male,Health and beauty,496,24.8,8,6.2,24.8,520.8,62
554-42-2417,Normal,09/01/2019 00:00,1899-12-30 13:45:00,C,Naypyitaw,Cash,Female,Sports and travel,954.4,47.72,10,5.2,47.72,1002.12,95.44
554-53-3790,Normal,22/03/2019 00:00,1899-12-30 18:33:00,B,Mandalay,Cash,Male,Sports and travel,222.12,11.106,6,4.5,11.106,233.226,37.02
554-53-8700,Member,02/02/2019 00:00,1899-12-30 10:11:00,C,Naypyitaw,Cash,Male,Home and lifestyle,112.22,5.611,2,6.3,5.611,117.831,56.11
556-41-6224,Normal,15/02/2019 00:00,1899-12-30 17:10:00,C,Naypyitaw,Credit card,Male,Health and beauty,269.12,13.456,8,9.3,13.456,282.576,33.64
556-72-8512,Normal,30/01/2019 00:00,1899-12-30 20:47:00,C,Naypyitaw,Cash,Male,Home and lifestyle,22.96,1.148,1,4.3,1.148,24.108,22.96
556-86-3144,Member,13/01/2019 00:00,1899-12-30 19:30:00,C,Naypyitaw,Cash,Female,Fashion accessories,74.29,3.7145,1,5,3.7145,78.0045,74.29
556-97-7101,Normal,01/01/2019 00:00,1899-12-30 15:51:00,C,Naypyitaw,Cash,Female,Electronic accessories,126.44,6.322,2,8.5,6.322,132.762,63.22
558-60-5016,Normal,04/03/2019 00:00,1899-12-30 15:27:00,A,Yangon,Ewallet,Female,Home and lifestyle,299.7,14.985,9,7.2,14.985,314.685,33.3
558-80-4082,Normal,14/03/2019 00:00,1899-12-30 17:20:00,C,Naypyitaw,Ewallet,Male,Electronic accessories,194.95,9.7475,7,6,9.7475,204.6975,27.85
559-61-5987,Normal,14/01/2019 00:00,1899-12-30 10:38:00,B,Mandalay,Cash,Female,Health and beauty,17.75,0.8875,1,8.6,0.8875,18.6375,17.75
559-98-9873,Member,10/02/2019 00:00,1899-12-30 12:56:00,A,Yangon,Ewallet,Female,Fashion accessories,375.55,18.7775,7,5.2,18.7775,394.3275,53.65
560-30-5617,Normal,24/03/2019 00:00,1899-12-30 18:27:00,B,Mandalay,Cash,Female,Sports and travel,123.85,6.1925,5,8.5,6.1925,130.0425,24.77
560-49-6611,Member,07/02/2019 00:00,1899-12-30 14:13:00,A,Yangon,Cash,Female,Sports and travel,45.58,2.279,1,9.8,2.279,47.859,45.58
562-12-5430,Member,18/01/2019 00:00,1899-12-30 10:11:00,A,Yangon,Ewallet,Female,Fashion accessories,264.45,13.2225,3,7.9,13.2225,277.6725,88.15
563-36-9814,Member,13/02/2019 00:00,1899-12-30 18:27:00,A,Yangon,Ewallet,Male,Electronic accessories,76.82,3.841,1,7.2,3.841,80.661,76.82
563-47-4072,Normal,22/01/2019 00:00,1899-12-30 11:52:00,B,Mandalay,Cash,Female,Health and beauty,334.86,16.743,6,9.9,16.743,351.603,55.81
563-91-7120,Normal,08/03/2019 00:00,1899-12-30 13:21:00,A,Yangon,Cash,Female,Fashion accessories,308.85,15.4425,5,6.7,15.4425,324.2925,61.77
565-17-3836,Member,12/03/2019 00:00,1899-12-30 14:21:00,A,Yangon,Cash,Female,Health and beauty,190.68,9.534,4,9.1,9.534,200.214,47.67
565-67-6697,Member,02/03/2019 00:00,1899-12-30 14:16:00,B,Mandalay,Cash,Male,Home and lifestyle,243,12.15,9,4.8,12.15,255.15,27
565-80-5980,Member,23/01/2019 00:00,1899-12-30 10:25:00,C,Naypyitaw,Cash,Female,Home and lifestyle,189.52,9.476,4,7.1,9.476,198.996,47.38
565-91-4567,Normal,15/03/2019 00:00,1899-12-30 14:38:00,B,Mandalay,Ewallet,Male,Health and beauty,86,4.3,8,6.2,4.3,90.3,10.75
566-19-5475,Normal,07/01/2019 00:00,1899-12-30 20:52:00,B,Mandalay,Cash,Male,Fashion accessories,335.79,16.7895,7,6.2,16.7895,352.5795,47.97
566-71-1091,Normal,03/02/2019 00:00,1899-12-30 15:59:00,A,Yangon,Cash,Male,Fashion accessories,385.1,19.255,5,5.5,19.255,404.355,77.02
568-88-3448,Normal,03/03/2019 00:00,1899-12-30 15:09:00,A,Yangon,Ewallet,Male,Health and beauty,25,1.25,1,5.5,1.25,26.25,25
568-90-5112,Normal,19/03/2019 00:00,1899-12-30 12:46:00,C,Naypyitaw,Credit card,Male,Health and beauty,264.56,13.228,4,5.6,13.228,277.788,66.14
569-71-4390,Normal,25/01/2019 00:00,1899-12-30 14:29:00,B,Mandalay,Ewallet,Male,Sports and travel,43.74,2.187,2,6.9,2.187,45.927,21.87
569-76-2760,Member,29/01/2019 00:00,1899-12-30 18:15:00,A,Yangon,Credit card,Female,Sports and travel,88.04,4.402,4,6.6,4.402,92.442,22.01
571-94-0759,Member,08/01/2019 00:00,1899-12-30 20:55:00,B,Mandalay,Cash,Female,Food and beverages,746,37.3,10,9.5,37.3,783.3,74.6
573-10-3877,Member,12/03/2019 00:00,1899-12-30 16:46:00,B,Mandalay,Credit card,Male,Health and beauty,39.01,1.9505,1,4.7,1.9505,40.9605,39.01
573-58-9734,Normal,28/03/2019 00:00,1899-12-30 13:41:00,B,Mandalay,Ewallet,Female,Fashion accessories,91.11,4.5555,3,5.1,4.5555,95.6655,30.37
573-98-8548,Member,05/01/2019 00:00,1899-12-30 12:40:00,C,Naypyitaw,Ewallet,Female,Fashion accessories,31.9,1.595,1,9.1,1.595,33.495,31.9
574-22-5561,Member,19/03/2019 00:00,1899-12-30 17:08:00,C,Naypyitaw,Ewallet,Female,Fashion accessories,826.3,41.315,10,7.9,41.315,867.615,82.63
574-31-8277,Member,20/03/2019 00:00,1899-12-30 19:55:00,B,Mandalay,Cash,Male,Fashion accessories,33.63,1.6815,1,5.6,1.6815,35.3115,33.63
574-57-9721,Normal,08/03/2019 00:00,1899-12-30 16:53:00,C,Naypyitaw,Ewallet,Male,Food and beverages,86.54,4.327,2,5.7,4.327,90.867,43.27
574-80-1489,Member,25/02/2019 00:00,1899-12-30 13:22:00,B,Mandalay,Ewallet,Female,Food and beverages,251.4,12.57,4,8.7,12.57,263.97,62.85
575-30-8091,Normal,16/03/2019 00:00,1899-12-30 19:25:00,A,Yangon,Ewallet,Male,Sports and travel,580,29,8,9.2,29,609,72.5
575-67-1508,Normal,29/01/2019 00:00,1899-12-30 11:26:00,A,Yangon,Ewallet,Male,Electronic accessories,38.6,1.93,1,6.7,1.93,40.53,38.6
576-31-4774,Normal,02/03/2019 00:00,1899-12-30 13:10:00,B,Mandalay,Ewallet,Female,Health and beauty,220.23,11.0115,3,4,11.0115,231.2415,73.41
577-34-7579,Member,10/01/2019 00:00,1899-12-30 17:16:00,C,Naypyitaw,Cash,Male,Food and beverages,454.41,22.7205,9,5.4,22.7205,477.1305,50.49
578-80-7669,Normal,16/03/2019 00:00,1899-12-30 16:58:00,B,Mandalay,Cash,Male,Sports and travel,74.97,3.7485,1,5.6,3.7485,78.7185,74.97
582-52-8065,Normal,22/02/2019 00:00,1899-12-30 10:49:00,B,Mandalay,Cash,Female,Fashion accessories,488.79,24.4395,9,8.9,24.4395,513.2295,54.31
583-41-4548,Normal,07/02/2019 00:00,1899-12-30 11:36:00,C,Naypyitaw,Ewallet,Male,Home and lifestyle,116.69,5.8345,7,7.4,5.8345,122.5245,16.67
583-72-1480,Member,31/01/2019 00:00,1899-12-30 16:24:00,C,Naypyitaw,Ewallet,Male,Electronic accessories,148.24,7.412,4,9.7,7.412,155.652,37.06
584-66-4073,Normal,13/03/2019 00:00,1899-12-30 15:45:00,C,Naypyitaw,Ewallet,Male,Fashion accessories,56.5,2.825,1,9.6,2.825,59.325,56.5
584-86-7256,Member,11/03/2019 00:00,1899-12-30 16:07:00,C,Naypyitaw,Credit card,Male,Sports and travel,241.92,12.096,7,7.3,12.096,254.016,34.56
585-03-5943,Normal,13/03/2019 00:00,1899-12-30 11:46:00,B,Mandalay,Ewallet,Male,Health and beauty,181.1,9.055,10,5.9,9.055,190.155,18.11
585-11-6748,Member,15/03/2019 00:00,1899-12-30 13:05:00,B,Mandalay,Cash,Male,Sports and travel,290.4,14.52,3,5.3,14.52,304.92,96.8
585-86-8361,Normal,03/02/2019 00:00,1899-12-30 10:31:00,A,Yangon,Credit card,Female,Food and beverages,136.4,6.82,5,8.6,6.82,143.22,27.28
585-90-0249,Member,27/01/2019 00:00,1899-12-30 18:08:00,A,Yangon,Ewallet,Male,Electronic accessories,73.26,3.663,1,9.7,3.663,76.923,73.26
586-25-0848,Normal,04/03/2019 00:00,1899-12-30 11:19:00,A,Yangon,Credit card,Female,Sports and travel,86.38,4.319,7,6.7,4.319,90.699,12.34
587-03-7455,Member,16/02/2019 00:00,1899-12-30 17:30:00,C,Naypyitaw,Ewallet,Female,Fashion accessories,684.53,34.2265,7,4.9,34.2265,718.7565,97.79
587-73-4862,Member,26/03/2019 00:00,1899-12-30 11:07:00,A,Yangon,Ewallet,Female,Health and beauty,53.45,2.6725,5,7.6,2.6725,56.1225,10.69
588-01-7461,Normal,24/03/2019 00:00,1899-12-30 10:43:00,C,Naypyitaw,Cash,Female,Food and beverages,305.82,15.291,9,4.2,15.291,321.111,33.98
588-47-8641,Member,14/01/2019 00:00,1899-12-30 19:30:00,A,Yangon,Ewallet,Male,Fashion accessories,560.4,28.02,10,4.4,28.02,588.42,56.04
589-02-8023,Member,15/01/2019 00:00,1899-12-30 10:54:00,A,Yangon,Credit card,Male,Food and beverages,167.54,8.377,2,7,8.377,175.917,83.77
590-83-4591,Member,17/02/2019 00:00,1899-12-30 14:40:00,B,Mandalay,Credit card,Male,Electronic accessories,524.7,26.235,6,8.8,26.235,550.935,87.45
592-34-6155,Normal,14/01/2019 00:00,1899-12-30 14:43:00,C,Naypyitaw,Ewallet,Male,Food and beverages,127.08,6.354,4,6.2,6.354,133.434,31.77
592-46-1692,Member,11/01/2019 00:00,1899-12-30 20:10:00,C,Naypyitaw,Cash,Female,Food and beverages,257.39,12.8695,7,7.4,12.8695,270.2595,36.77
593-08-5916,Normal,19/03/2019 00:00,1899-12-30 15:23:00,A,Yangon,Credit card,Female,Fashion accessories,15.5,0.775,1,7.4,0.775,16.275,15.5
593-14-4239,Normal,05/03/2019 00:00,1899-12-30 19:40:00,B,Mandalay,Ewallet,Female,Home and lifestyle,763.68,38.184,8,4.7,38.184,801.864,95.46
593-65-1552,Normal,28/01/2019 00:00,1899-12-30 20:50:00,C,Naypyitaw,Credit card,Female,Home and lifestyle,279.24,13.962,4,5.9,13.962,293.202,69.81
593-95-4461,Member,24/03/2019 00:00,1899-12-30 14:49:00,C,Naypyitaw,Cash,Male,Home and lifestyle,74.86,3.743,1,6.9,3.743,78.603,74.86
594-34-4444,Normal,08/03/2019 00:00,1899-12-30 20:38:00,A,Yangon,Ewallet,Male,Electronic accessories,97.16,4.858,1,7.2,4.858,102.018,97.16
595-11-5460,Normal,15/03/2019 00:00,1899-12-30 10:12:00,A,Yangon,Credit card,Male,Health and beauty,193.16,9.658,2,5.1,9.658,202.818,96.58
595-27-4851,Normal,27/01/2019 00:00,1899-12-30 18:05:00,A,Yangon,Ewallet,Female,Fashion accessories,379.96,18.998,7,9.3,18.998,398.958,54.28
595-86-2894,Member,06/02/2019 00:00,1899-12-30 17:20:00,C,Naypyitaw,Ewallet,Male,Fashion accessories,387.92,19.396,4,9.4,19.396,407.316,96.98
595-94-9924,Member,26/03/2019 00:00,1899-12-30 20:21:00,A,Yangon,Credit card,Female,Health and beauty,138.65,6.9325,5,4.2,6.9325,145.5825,27.73
596-42-3999,Normal,10/03/2019 00:00,1899-12-30 14:04:00,B,Mandalay,Credit card,Male,Food and beverages,127.54,6.377,7,6.6,6.377,133.917,18.22
597-78-7908,Normal,18/02/2019 00:00,1899-12-30 19:39:00,C,Naypyitaw,Cash,Male,Fashion accessories,270.66,13.533,3,6.2,13.533,284.193,90.22
598-06-7312,Member,16/02/2019 00:00,1899-12-30 15:42:00,B,Mandalay,Cash,Male,Fashion accessories,91.35,4.5675,1,6.8,4.5675,95.9175,91.35
598-47-9715,Normal,07/03/2019 00:00,1899-12-30 16:54:00,C,Naypyitaw,Ewallet,Male,Electronic accessories,336.28,16.814,4,4.4,16.814,353.094,84.07
600-38-9738,Member,17/01/2019 00:00,1899-12-30 15:05:00,C,Naypyitaw,Credit card,Male,Sports and travel,359.6,17.98,5,4.3,17.98,377.58,71.92
602-16-6955,Normal,24/01/2019 00:00,1899-12-30 18:10:00,B,Mandalay,Ewallet,Female,Sports and travel,766,38.3,10,6,38.3,804.3,76.6
602-80-9671,Member,09/02/2019 00:00,1899-12-30 17:15:00,C,Naypyitaw,Credit card,Female,Home and lifestyle,95.7,4.785,6,5.1,4.785,100.485,15.95
603-07-0961,Member,10/01/2019 00:00,1899-12-30 11:34:00,C,Naypyitaw,Cash,Male,Electronic accessories,373.95,18.6975,5,4.9,18.6975,392.6475,74.79
604-70-6476,Member,23/01/2019 00:00,1899-12-30 14:04:00,A,Yangon,Ewallet,Male,Fashion accessories,89.7,4.485,5,6.8,4.485,94.185,17.94
605-03-2706,Normal,25/03/2019 00:00,1899-12-30 18:02:00,A,Yangon,Cash,Female,Health and beauty,47.4,2.37,3,9.5,2.37,49.77,15.8
605-72-4132,Normal,27/02/2019 00:00,1899-12-30 15:12:00,C,Naypyitaw,Cash,Female,Food and beverages,755.76,37.788,8,9.1,37.788,793.548,94.47
605-83-1050,Normal,15/03/2019 00:00,1899-12-30 16:26:00,B,Mandalay,Ewallet,Male,Fashion accessories,54.36,2.718,2,4.3,2.718,57.078,27.18
606-80-4905,Member,29/01/2019 00:00,1899-12-30 10:01:00,C,Naypyitaw,Credit card,Female,Sports and travel,114.9,5.745,6,6.8,5.745,120.645,19.15
607-65-2441,Member,10/03/2019 00:00,1899-12-30 12:39:00,C,Naypyitaw,Credit card,Male,Health and beauty,819.5,40.975,10,6,40.975,860.475,81.95
607-76-6216,Member,02/03/2019 00:00,1899-12-30 16:35:00,C,Naypyitaw,Credit card,Female,Fashion accessories,462.45,23.1225,5,8.6,23.1225,485.5725,92.49
608-04-3797,Member,05/03/2019 00:00,1899-12-30 20:24:00,B,Mandalay,Ewallet,Female,Health and beauty,202.56,10.128,8,8.7,10.128,212.688,25.32
608-05-3804,Member,25/02/2019 00:00,1899-12-30 20:19:00,B,Mandalay,Cash,Male,Electronic accessories,39.75,1.9875,1,6.1,1.9875,41.7375,39.75
608-27-6295,Member,19/01/2019 00:00,1899-12-30 17:34:00,B,Mandalay,Credit card,Male,Electronic accessories,317.34,15.867,6,9.8,15.867,333.207,52.89
608-96-3517,Member,23/03/2019 00:00,1899-12-30 19:20:00,B,Mandalay,Credit card,Female,Fashion accessories,366.16,18.308,4,4.8,18.308,384.468,91.54
609-81-8548,Member,06/02/2019 00:00,1899-12-30 13:55:00,A,Yangon,Credit card,Female,Home and lifestyle,224.64,11.232,6,5.9,11.232,235.872,37.44
610-46-4100,Normal,03/03/2019 00:00,1899-12-30 20:31:00,A,Yangon,Credit card,Male,Health and beauty,202.65,10.1325,7,6,10.1325,212.7825,28.95
612-36-5536,Member,17/02/2019 00:00,1899-12-30 11:12:00,A,Yangon,Credit card,Male,Food and beverages,647.68,32.384,8,7.4,32.384,680.064,80.96
613-59-9758,Normal,27/01/2019 00:00,1899-12-30 14:28:00,C,Naypyitaw,Cash,Female,Sports and travel,143.6,7.18,10,5.4,7.18,150.78,14.36
616-24-2851,Member,22/03/2019 00:00,1899-12-30 14:42:00,B,Mandalay,Ewallet,Female,Fashion accessories,71.48,3.574,4,6.5,3.574,75.054,17.87
616-87-0016,Normal,09/03/2019 00:00,1899-12-30 14:36:00,B,Mandalay,Credit card,Male,Fashion accessories,668.78,33.439,7,9.6,33.439,702.219,95.54
617-15-4209,Member,16/03/2019 00:00,1899-12-30 19:47:00,C,Naypyitaw,Cash,Male,Health and beauty,30.74,1.537,2,7.2,1.537,32.277,15.37
618-34-8551,Normal,16/01/2019 00:00,1899-12-30 18:41:00,A,Yangon,Credit card,Female,Sports and travel,186.36,9.318,2,8.5,9.318,195.678,93.18
620-02-2046,Normal,27/01/2019 00:00,1899-12-30 19:48:00,C,Naypyitaw,Ewallet,Male,Home and lifestyle,138.8,6.94,2,9,6.94,145.74,69.4
622-20-1945,Normal,18/01/2019 00:00,1899-12-30 15:08:00,C,Naypyitaw,Cash,Female,Health and beauty,39.42,1.971,1,8.4,1.971,41.391,39.42
624-01-8356,Normal,27/01/2019 00:00,1899-12-30 10:44:00,B,Mandalay,Credit card,Female,Home and lifestyle,490.1,24.505,10,4.2,24.505,514.605,49.01
626-43-7888,Normal,07/02/2019 00:00,1899-12-30 12:23:00,C,Naypyitaw,Ewallet,Female,Fashion accessories,483.28,24.164,8,9.6,24.164,507.444,60.41
627-95-3243,Member,04/02/2019 00:00,1899-12-30 13:21:00,B,Mandalay,Ewallet,Female,Home and lifestyle,699.12,34.956,9,9.8,34.956,734.076,77.68
628-34-3388,Normal,05/01/2019 00:00,1899-12-30 20:54:00,C,Naypyitaw,Credit card,Male,Fashion accessories,164.28,8.214,6,7.9,8.214,172.494,27.38
628-90-8624,Member,14/03/2019 00:00,1899-12-30 14:41:00,B,Mandalay,Cash,Male,Health and beauty,825.8,41.29,10,5,41.29,867.09,82.58
629-42-4133,Normal,19/02/2019 00:00,1899-12-30 19:24:00,C,Naypyitaw,Cash,Male,Health and beauty,174.4,8.72,8,8.3,8.72,183.12,21.8
630-74-5166,Normal,22/03/2019 00:00,1899-12-30 20:19:00,A,Yangon,Cash,Male,Sports and travel,372.78,18.639,6,7.4,18.639,391.419,62.13
631-34-1880,Member,08/01/2019 00:00,1899-12-30 19:09:00,C,Naypyitaw,Credit card,Male,Food and beverages,72.93,3.6465,3,4.3,3.6465,76.5765,24.31
631-41-3108,Normal,03/03/2019 00:00,1899-12-30 13:23:00,A,Yangon,Credit card,Male,Home and lifestyle,324.31,16.2155,7,7.4,16.2155,340.5255,46.33
